11||3665||598                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3666||907                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3674||1576                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||3675||113                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3685||177                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3686||620                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3693||45                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3694||45                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3695||293                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3696||237                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3697||234                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3700||399                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3703||248                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3704||207                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3705||343                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3706||67                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3707||48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3708||80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3710||279                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3711||240                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3714||138                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3716||261                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3717||368                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3721||115                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3722||164                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3727||36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3728||532                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3733||210                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3734||213                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3737||5.3879                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
11||3745||18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3746||18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3759||402                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3760||402                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3762||58                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3789||1408                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||3795||217                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3798||30                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3799||635                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3800||1661                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||3801||287                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3802||38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3804||132                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3805||245                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3806||390                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3810||173                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3811||40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3812||184                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3813||253                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3814||122                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3815||17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3816||263                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3817||137                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3824||1337                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||3826||1293                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||3831||445                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3832||655                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3833||418                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3834||394                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3835||200                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3836||369                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3838||476                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3839||167                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3840||44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3843||67                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3844||73                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3845||74                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3847||307                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3848||38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3849||36.6379                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
11||3852||174                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3853||429                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3855||671                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3858||219                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3859||716                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3860||410                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3864||462                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3865||127                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3866||127                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3867||185                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3869||184                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3870||184                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3871||199                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3872||199                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3873||176                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3875||165                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3877||81                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||3879||604                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3880||381                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||3884||438                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
