5||1||296||7501685170116||SOFTLUBORIG9X56.7GM||82.7586||41.35||82.76||41.35                                                                                                                                                                                                                                                                                                                                                                                                                                         
2||1||300||4005808816118||NIVEA D DES R ON MJER 50ML||25.8621||22.61||25.86||22.61                                                                                                                                                                                                                                                                                                                                                                                                                                  
2||1||301||7501015903353||Removedor Endurecedor 100ml||16.3793||13.94||16.38||13.94                                                                                                                                                                                                                                                                                                                                                                                                                                 
2||1||302||7501015903322||Removedor Endurecedor 50ml||10.3448||8.69||10.34||8.69                                                                                                                                                                                                                                                                                                                                                                                                                                    
5||1||303||7501015903346||Removedor Original 100ml||16.3793||13.94||16.38||13.94                                                                                                                                                                                                                                                                                                                                                                                                                                    
2||1||304||7501015903315||Removedor Original 50ml||10.3448||8.69||10.34||8.69                                                                                                                                                                                                                                                                                                                                                                                                                                       
5||1||305||7501214982531||CORTA UNAS BARRILITO GDE 610AB||38.7931||31.72||38.79||31.72                                                                                                                                                                                                                                                                                                                                                                                                                              
5||1||306||7501214982517||CORTA UNAS BARRILITO MED 608AB||25.8621||21.07||25.86||21.07                                                                                                                                                                                                                                                                                                                                                                                                                              
5||1||307||7501048780204||LIMPIECITOS APL ALG 50||14.6552||12.48||14.66||12.48                                                                                                                                                                                                                                                                                                                                                                                                                                      
2||1||312||7501027875778||HINDS NAT CRA 230ML RESECA||23.2759||14.78||23.28||14.78                                                                                                                                                                                                                                                                                                                                                                                                                                  
2||1||313||7501027875785||HINDS NAT CRA 420ML RESECA||29.3103||24.94||29.31||24.94                                                                                                                                                                                                                                                                                                                                                                                                                                  
2||1||314||7501027873156||HINDS CRA 230ML ROSA SECA||23.2759||14.78||23.28||14.78                                                                                                                                                                                                                                                                                                                                                                                                                                   
2||1||315||7501027873170||HINDS CRA 420ML ROSA SECA||29.3103||24.94||29.31||24.94                                                                                                                                                                                                                                                                                                                                                                                                                                   
2||1||316||7501035906341||CRA NEUTRO B 400ML||39.6552||34.76||39.66||34.76                                                                                                                                                                                                                                                                                                                                                                                                                                          
2||1||319||4005808802821||NIVEA BODY SOFT PIEL SCA 250ML||31.0345||26.31||31.03||26.31                                                                                                                                                                                                                                                                                                                                                                                                                              
2||1||321||7501054500063||NIVEA CRA LTA MED 50ML||18.9655||16.15||18.97||16.15                                                                                                                                                                                                                                                                                                                                                                                                                                      
2||1||322||7501054500193||NIVEA CRA GDE TRRO 200ML||51.7241||44.48||51.72||44.48                                                                                                                                                                                                                                                                                                                                                                                                                                    
2||1||323||7501054500216||NIVEA CRA GIG TRRO 400ML||81.0345||69.66||81.03||69.66                                                                                                                                                                                                                                                                                                                                                                                                                                    
1||1||329||7501159580021||PULMONAROM CAJA C/20 AMPOLLETAS ORAL||996||694.93||996.00||694.93                                                                                                                                                                                                                                                                                                                                                                                                                         
1||1||330||7501289500012||EVASTEL T 10 10MG||368||240.66||368.00||240.66                                                                                                                                                                                                                                                                                                                                                                                                                                            
1||1||331||7501289500029||EVASTEL SOL 60ML||316||206.53||316.00||206.53                                                                                                                                                                                                                                                                                                                                                                                                                                             
2||1||336||75010416||HINDS NAT CRA 90ML RESECA||9.4828||7.85||9.48||7.85                                                                                                                                                                                                                                                                                                                                                                                                                                            
2||1||337||75010690||HINDS CRA 90ML ROSA RESECA||12.0690||7.64||12.07||7.64                                                                                                                                                                                                                                                                                                                                                                                                                                         
5||1||338||7501048780488||LIMPIECITOS APL ALG 100 TRO||20.6897||16.70||20.69||16.70                                                                                                                                                                                                                                                                                                                                                                                                                                 
2||1||339||75000950||NIVEA CRA CH LTA 20G||9.4828||8.07||9.48||8.07                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2||1||340||7501056325176||CRA PONDS "C" ORIGINAL 95G||34.4828||29.30||34.48||29.30                                                                                                                                                                                                                                                                                                                                                                                                                                  
2||1||341||7501056325169||PONDS C CRA 45G ORIG||13.7931||10.80||13.79||10.80                                                                                                                                                                                                                                                                                                                                                                                                                                        
2||1||343||7501056326142||CRA PONDS S 100 G||31.0345||26.48||31.03||26.48                                                                                                                                                                                                                                                                                                                                                                                                                                           
2||1||344||7501056325442||CRA PONDS S 50 G||19.8276||16.89||19.83||16.89                                                                                                                                                                                                                                                                                                                                                                                                                                            
5||1||347||7501048780303||LIMPIECITOS APL ALG 100 CJ||18.9655||15.75||18.97||15.75                                                                                                                                                                                                                                                                                                                                                                                                                                  
2||1||348||7501056330262||CRA PONDS CLARANT B3 NML/SCA 100 G||43.1034||37.04||43.10||37.04                                                                                                                                                                                                                                                                                                                                                                                                                          
5||1||350||7501009222743||GILLETTE PB ULTRA PIEL SENS 2||33.6207||24.97||33.62||24.97                                                                                                                                                                                                                                                                                                                                                                                                                               
2||1||366||7501046110300||MAJA JBN OVD 50G 3||65.5172||50.93||65.52||50.93                                                                                                                                                                                                                                                                                                                                                                                                                                          
2||1||367||7501046111086||MAJA JBN RECT 90G C/JABONERA||29.3103||22.59||29.31||22.59                                                                                                                                                                                                                                                                                                                                                                                                                                
2||1||371||7501022105191||JBN GRISI NEUTRO 100G        147||11.2069||8.11||11.21||8.11                                                                                                                                                                                                                                                                                                                                                                                                                              
2||1||372||7501022105207||JBN GRISI NEUTRO 150 G       182||15.5172||10.86||15.52||10.86                                                                                                                                                                                                                                                                                                                                                                                                                            
2||1||373||7501022105276||JBN GRISI NEUTRO 200G        179||18.1034||12.78||18.10||12.78                                                                                                                                                                                                                                                                                                                                                                                                                            
5||1||374||7501102614322||PEGAMENTO K KOLA LOKA BROCHA||22.4138||17.68||22.41||17.68                                                                                                                                                                                                                                                                                                                                                                                                                                
2||1||377||7501022105115||GRISI GLICERINA JABON||15.5172||13.36||15.52||13.36                                                                                                                                                                                                                                                                                                                                                                                                                                       
1||1||378||7501326000529||TIMOPTOL TIMOPTOL 0.50% X 5ML ||112||89.21||112.00||89.21                                                                                                                                                                                                                                                                                                                                                                                                                                 
2||1||381||7501022101209||GRISI AZUFRE LANOLINA  JAB 100 G||38.7931||26.47||38.79||26.47                                                                                                                                                                                                                                                                                                                                                                                                                            
2||1||382||7501022105078||JBN GRISI AVENA 100G         436||13.7931||9.73||13.79||9.73                                                                                                                                                                                                                                                                                                                                                                                                                              
2||1||383||7501022105436||GRISI AVENA JABON||17.2414||12.38||17.24||12.38                                                                                                                                                                                                                                                                                                                                                                                                                                           
2||1||384||7501022105337||JBN GRISI CONCHA NACAR 100G||16.3793||11.72||16.38||11.72                                                                                                                                                                                                                                                                                                                                                                                                                                 
2||1||385||7501022105122||GRISI JABÓN JITOMATE ||13.7931||11.52||13.79||11.52                                                                                                                                                                                                                                                                                                                                                                                                                                      
1||7||390||7501108713111||ATIVAN T 40 1MG           (II)||441||352.52||441.00||352.52                                                                                                                                                                                                                                                                                                                                                                                                                               
1||7||391||7501108713135||ATIVAN T 80 1MG           (II)||750||599.75||750.00||599.75                                                                                                                                                                                                                                                                                                                                                                                                                               
1||7||392||7501108713128||ATIVAN T 40 2MG           (II)||843||673.98||843.00||673.98                                                                                                                                                                                                                                                                                                                                                                                                                               
1||7||393||7501108713142||ATIVAN T 80 2MG           (II)||1435||1147.42||1435.00||1147.42                                                                                                                                                                                                                                                                                                                                                                                                                           
1||7||395||300090010072||HALCION T 30 0.125MG      (II)||619||494.65||619.00||494.65                                                                                                                                                                                                                                                                                                                                                                                                                                
1||7||396||300090017125||HALCION T 30 0.250MG      (II)||1002||801.40||1002.00||801.40                                                                                                                                                                                                                                                                                                                                                                                                                              
1||7||405||300090029081||TAFIL T 30 0.25MG         (II)||331||264.89||331.00||264.89                                                                                                                                                                                                                                                                                                                                                                                                                                
1||7||406||300090055097||TAFIL T 30 0.50MG         (II)||481||384.30||481.00||384.30                                                                                                                                                                                                                                                                                                                                                                                                                                
1||7||407||300090055356||TAFIL T 90 0.50MG         (II)||1113||889.90||1113.00||889.90                                                                                                                                                                                                                                                                                                                                                                                                                              
1||7||408||300090090074||TAFIL T 30 1MG            (II)||701||560.66||701.00||560.66                                                                                                                                                                                                                                                                                                                                                                                                                                
1||7||410||7501328980249||VICTAN 2 MG. 30 COMPRIMIDOS||524||429.64||524.00||429.64                                                                                                                                                                                                                                                                                                                                                                                                                                  
1||7||415||7501293200304||REDOTEX C 30              (II)||980||768.71||980.00||768.71                                                                                                                                                                                                                                                                                                                                                                                                                               
1||1||426||7501109901531||HALDOL TAB. C/20 10 MG.||569||401.94||569.00||401.94                                                                                                                                                                                                                                                                                                                                                                                                                                      
1||1||427||7501109901579||HALDOL DECANOAS CAJA C/1 AMP. 1 ML.||620||438.08||620.00||438.08                                                                                                                                                                                                                                                                                                                                                                                                                          
1||1||432||7501285600693||NIAR 5 MG TAB 20||867||552.11||867.00||552.11                                                                                                                                                                                                                                                                                                                                                                                                                                             
1||8||436||7501072340375||SINOGAN 25 MG INYECTABLE 10 X 1 ML||385||315.52||385.00||315.52                                                                                                                                                                                                                                                                                                                                                                                                                           
1||8||437||7501328979090||STILNOX 10 MG 10 TABLETAS||450||368.44||450.00||368.44                                                                                                                                                                                                                                                                                                                                                                                                                                    
1||8||438||7501328979106||STILNOX 10 MG 30 TABLETAS||1168||957.41||1168.00||957.41                                                                                                                                                                                                                                                                                                                                                                                                                                  
1||8||439||7501094910600||TOFRANIL 10 MG GRAG 60        G-III||432||360.60||432.00||360.60                                                                                                                                                                                                                                                                                                                                                                                                                          
1||8||440||7501094910617||TOFRANIL 25 MG GRAG 20        G-III||404||324.58||404.00||324.58                                                                                                                                                                                                                                                                                                                                                                                                                          
1||1||443||7501082212037||ZYPREXA 5 MG  14 TABS||1088||801.40||1088.00||801.40                                                                                                                                                                                                                                                                                                                                                                                                                                      
1||7||445||7501293200595||REDOTEX NF C 30          (III)||874||685.52||874.00||685.52                                                                                                                                                                                                                                                                                                                                                                                                                               
1||1||446||7501094913519||BENZETACIL FA 1200U ANT||144||116.85||144.00||116.85                                                                                                                                                                                                                                                                                                                                                                                                                                      
1||1||447||7501094913526||BENZETACIL COMB FA 1200U ANT||134||109.21||134.00||109.21                                                                                                                                                                                                                                                                                                                                                                                                                                 
1||1||448||7501046486344||ZOVIRAX UNG 4.5G OFT||443||289.13||443.00||289.13                                                                                                                                                                                                                                                                                                                                                                                                                                         
1||1||449||75007034||PAXIL T 20 20MG||1115||727.77||1115.00||727.77                                                                                                                                                                                                                                                                                                                                                                                                                                                 
1||1||450||7501037965049||PERSANTIN GRAG 36 75MG||833||596.59||833.00||596.59                                                                                                                                                                                                                                                                                                                                                                                                                                       
1||1||451||7501034667090||PHARMATON COMPLEX C 100||753||536.38||753.00||536.38                                                                                                                                                                                                                                                                                                                                                                                                                                      
1||1||455||7501108712343||PREMARIN GRAG 28 0.625MG||732||585.39||732.00||585.39                                                                                                                                                                                                                                                                                                                                                                                                                                     
1||1||456||7501108712237||PREMARIN GRAG 42 0.625MG||942||753.04||942.00||753.04                                                                                                                                                                                                                                                                                                                                                                                                                                     
1||1||457||7501108712374||PREMELLE CONTINUO GRAG 28||819||654.68||819.00||654.68                                                                                                                                                                                                                                                                                                                                                                                                                                    
1||1||460||7501326003803||PROPESHIA PROPESHIA||1068||854.24||1068.00||854.24                                                                                                                                                                                                                                                                                                                                                                                                                                        
1||1||462||7501082212013||PROZAC 20 CAPS. 14||780||518.36||780.00||518.36                                                                                                                                                                                                                                                                                                                                                                                                                                           
1||1||463||7501082212006||PROZAC 20 CAPS. 28||1369||909.95||1369.00||909.95                                                                                                                                                                                                                                                                                                                                                                                                                                         
1||1||464||7501082212051||PROZAC 20 CAPS. 7||409||271.53||409.00||271.53                                                                                                                                                                                                                                                                                                                                                                                                                                            
1||1||465||7501293200946||PYLOPAC C Y T BLISTER 7||1515||1189.33||1515.00||1189.33                                                                                                                                                                                                                                                                                                                                                                                                                                  
1||1||466||7501142916554||QUEMICETINA SUSP 65ML||123||97.75||123.00||97.75                                                                                                                                                                                                                                                                                                                                                                                                                                          
1||1||477||7501287688750||RELPAX T 2 40MG||481||384.49||481.00||384.49                                                                                                                                                                                                                                                                                                                                                                                                                                              
1||1||478||7501109908400||REMINYL TAB. 4 MG. CAJA C/14||565||402.83||565.00||402.83                                                                                                                                                                                                                                                                                                                                                                                                                                 
1||1||483||7501050630160||RINELON SPRAY NASAL 18 ML||848||678.23||848.00||678.23                                                                                                                                                                                                                                                                                                                                                                                                                                    
1||1||485||7501285601447||SAMYR 500 MG CPR C/10            N||512||326.13||512.00||326.13                                                                                                                                                                                                                                                                                                                                                                                                                           
1||1||486||7501049721268||SECUENTEX 21 T 21||143||113.80||143.00||113.80                                                                                                                                                                                                                                                                                                                                                                                                                                            
1||1||489||7501043130158||SEPTRIN T DISPER 30 AD ANT||201||134.97||201.00||134.97                                                                                                                                                                                                                                                                                                                                                                                                                                   
1||1||490||5034642020138||SERETIDE DISK 60D 50/100MCG||860||584.37||860.00||584.37                                                                                                                                                                                                                                                                                                                                                                                                                                  
1||1||491||5034642021753||SERETIDE PVO 60D 50MCG/250MCG||914||620.96||914.00||620.96                                                                                                                                                                                                                                                                                                                                                                                                                                
