1||1||7729||7502264950082||CONTRACTUBEX GEL 30 GRS.||680.61||441.84||425.00||424.85                                                                                                                                                                                                                                                                                                                                                                                                                                 
1||1||7766||4029916001181||CINERARIA MARITIMA SOL 10ML||150.00||123.00||129.00||100.62                                                                                                                                                                                                                                                                                                                                                                                                                              
1||5||7813||0||AMOX/AC CLAVULANICO 500MG/125MG 10 TABS           ||160.00||76||350.00||68.00                                                                                                                                                                                                                                                                                                                                                                                                                        
1||1||7832||7501041941671||SOTAPEER TABLETAS 160MG C/30||403.40||330.80||403.00||330.80                                                                                                                                                                                                                                                                                                                                                                                                                             
1||1||7946||7503003746096||CLOPIXOL 25 MG TAB 20||1457.00||1165.60||1335.00||1068.00                                                                                                                                                                                                                                                                                                                                                                                                                                
1||1||7949||7503003746102||FLUANXOL T 20 5MG             ||840.00||672.00||792.00||633.60                                                                                                                                                                                                                                                                                                                                                                                                                           
1||1||7972||300099996988||DALACIN C RTU SOL 900MG/50MLIV||545.17||436.14||471.00||376.86                                                                                                                                                                                                                                                                                                                                                                                                                            
1||6||7986||7501109920464||REMICADE 100MG SOL INY FA 10 ML||9469.07||9279.69||9469.00||9279.69                                                                                                                                                                                                                                                                                                                                                                                                                      
4||1||8027||50000894413||NAN SOYA PVO 400G||225.12||190.65||214.00||190.65                                                                                                                                                                                                                                                                                                                                                                                                                                          
1||1||8183||7501559611387||SETATREP T 20 6MG||293.23||228.72||225.00||76.92                                                                                                                                                                                                                                                                                                                                                                                                                                         
1||5||8264||725742760028||CETIRIZINA 10 MG 10 TABL||120.00||54||125.00||54.00                                                                                                                                                                                                                                                                                                                                                                                                                                       
1||5||8286||7501573902614||LORATADINA 100 MG JBE 60 ML||76.00||32||76.50||32.00                                                                                                                                                                                                                                                                                                                                                                                                                                     
1||5||8436||785120754483||NAPROXENO 250 MG CARISOPRODOL 200 MG 30 CAPS      ||153.00||56||174.00||56.00                                                                                                                                                                                                                                                                                                                                                                                                             
5||4||8694||7501128113229||JERINGA DE 5 ML 21 GX32 MM PZA||8.17||2||4.84||2.42                                                                                                                                                                                                                                                                                                                                                                                                                                      
1||1||8819||7503004908301||(D)FLONACIN 400 MG C/8 TAB||276.00||219.42||130.00||70.00                                                                                                                                                                                                                                                                                                                                                                                                                                
5||1||8929||7501023111771||NEXCARE VENDITAS ACTIVE SPO 25||17.81||13.35||14.54||13.29                                                                                                                                                                                                                                                                                                                                                                                                                               
1||5||8932||780083144296||OXIMETAZOLINA INF 25 MG SOL NASAL 20 ML||66.00||22||72.00||22.00                                                                                                                                                                                                                                                                                                                                                                                                                          
5||7||8949||7501152100387||YODO SALICILATO DE METILO POMADA 38 G||29.00||15||16.00||13.50                                                                                                                                                                                                                                                                                                                                                                                                                           
1||6||9100||7501125118418||LINDEZA C 84 120MG COMBO||1220.00||1032.07||1016.40||687.88                                                                                                                                                                                                                                                                                                                                                                                                                              
5||1||9209||7501072629029||CEPILLO DENTAL CLINIC SUAVE 30||7.20||5.24||8.00||6.00                                                                                                                                                                                                                                                                                                                                                                                                                                   
5||1||9396||7501192601349||MULTIAPLICADORES COMETA||10.00||8.70||21.68||13.00                                                                                                                                                                                                                                                                                                                                                                                                                                       
8||8||9439||75003807||GERBER JGO PERA 1A 118ML||8.00||6.61||7.00||6.11                                                                                                                                                                                                                                                                                                                                                                                                                                              
5||1||9461||7501072634016||CEP DENT CLINIC AD||10.08||7.34||10.00||7.00                                                                                                                                                                                                                                                                                                                                                                                                                                             
5||1||9465||7501072630025||ESTUCHE PARA VIAJE CLINIC CEP+PAS||29.99||21.82||41.50||21.00                                                                                                                                                                                                                                                                                                                                                                                                                            
5||1||9547||7501406579297||BELLA AURORA ACLARANT CRA 8GCJ||39.44||34.31||39.00||34.31                                                                                                                                                                                                                                                                                                                                                                                                                               
5||1||9615||7501054513827||NIVEASUN BLOQ KIT 7 PROD A 5||409.00||355.92||354.00||307.81                                                                                                                                                                                                                                                                                                                                                                                                                             
2||1||9674||7509546035888||CREMA D CGT 100ML MFP 2CJ M CE||32.00||28.91||24.00||21.70                                                                                                                                                                                                                                                                                                                                                                                                                               
5||1||9694||382903276097||JERINGA 27X13 1ML INSULINA||2.00||1.39||1.73||1.39                                                                                                                                                                                                                                                                                                                                                                                                                                        
5||7||9905||7501005110563||CUBREBOCAS DESECHABLE 10 PZAS||11.78||8||7.00||5.43                                                                                                                                                                                                                                                                                                                                                                                                                                      
1||5||10149||7501125113123||KETOROLACO TROMETAMINA 30 MG 3 AMP 1 ML||157.79||40||101.50||40.00                                                                                                                                                                                                                                                                                                                                                                                                                      
1||5||10474||656599041216||TRAMADOL 50 MG 10 CAPSTRADOL||135.96||40||108.00||40.00                                                                                                                                                                                                                                                                                                                                                                                                                                  
2||1||10485||7501056340797||CRA SEDAL  300ML CLIMA||29.06||25.28||29.00||25.28                                                                                                                                                                                                                                                                                                                                                                                                                                      
5||7||10904||7702136645003||VENDITAS ADHESIVAS COLOR PIEL 100 PZAS||33.03||27||19.82||11.91                                                                                                                                                                                                                                                                                                                                                                                                                         
5||1||10929||7501006870688||POMADA GOLBA 120 EXH SURT||512.00||363.57||507.00||359.90                                                                                                                                                                                                                                                                                                                                                                                                                               
5||1||11020||7501877650396||LAVA OJOS PLASTICO MIYAKO BOL1||2.20||1.90||2.00||1.86                                                                                                                                                                                                                                                                                                                                                                                                                                  
1||5||11337||75016791||ISOSORBIDA 10 MG 20 TABLISORBID||26.25||8||74.00||8.00                                                                                                                                                                                                                                                                                                                                                                                                                                       
1||1||11549||7501033957529||DUSPATALIN DE 200 MG CAPS LP 28||721.00||459.35||660.00||527.76                                                                                                                                                                                                                                                                                                                                                                                                                         
2||1||11575||7501059316805||V O5 GEL 200G FIRME Y NAT||10.28||8.95||10.00||8.95                                                                                                                                                                                                                                                                                                                                                                                                                                     
5||1||11619||7501827200046||ALGODON ICEBERG 50G||6.00||5.17||17.00||7.00                                                                                                                                                                                                                                                                                                                                                                                                                                            
5||1||11707||7503000172584||RASTRILLO RAZZ CAB IND||5.00||4.55||25.00||20.00                                                                                                                                                                                                                                                                                                                                                                                                                                        
1||2||11732||7501033958489||GAIN PLUS 3 IQ IMMUNIFY POLVO 900GR||271.70||244.53||245.00||244.53                                                                                                                                                                                                                                                                                                                                                                                                                     
5||1||11807||5016003181306||CONTOUR TS EQ MEDIDOR GLUCOSA||742.62||669.03||669.00||669.06                                                                                                                                                                                                                                                                                                                                                                                                                           
1||5||11838||7502240450070||LOSARTAN POTASICO 50 MG 30 TABL||130.00||50||193.00||50.00                                                                                                                                                                                                                                                                                                                                                                                                                              
1||5||11992||7501277084036||CITALOPRAM 20 MG 14 TABL||713.00||117||475.00||117.00                                                                                                                                                                                                                                                                                                                                                                                                                                   
1||5||12050||7501478312815||ACIDO NALIDIXICO/FENAZOPIRIDINA 500/50 MG 20 TABS||114.00||43||112.00||43.00                                                                                                                                                                                                                                                                                                                                                                                                            
1||5||12069||7501537194512||ALOPURINOL 300 MG 20 TABS||69.00||26||167.00||9.50                                                                                                                                                                                                                                                                                                                                                                                                                                      
1||5||12153||7501563380064||BEZAFIBRATO 200 MG 30 TABS||90.00||45||171.84||45.00                                                                                                                                                                                                                                                                                                                                                                                                                                    
1||5||12162||780083140076||BUTILHIOSCINA/METAMIZOL 20/2.5 MG/5 ML 1 AMP||66.00||20||35.70||20.00                                                                                                                                                                                                                                                                                                                                                                                                                    
1||5||12353||670079002887||TRAMADOL 100 MG 10 CAPS||144.00||59||133.81||59.00                                                                                                                                                                                                                                                                                                                                                                                                                                       
1||5||12356||7501258209007||ORLISTAT 120 MG 21 TABLXENICAL||600.00||141||522.99||141.00                                                                                                                                                                                                                                                                                                                                                                                                                             
1||5||12415||785118752866||DICLOFENACO 1 G GEL 60 GRS||99.00||22||72.00||22.00                                                                                                                                                                                                                                                                                                                                                                                                                                      
1||5||12447||7501478312105||DOXICICLINA 100 MG 10 CAPS||84.00||32||101.19||32.00                                                                                                                                                                                                                                                                                                                                                                                                                                    
5||1||12704||3031500311249||CRA BIODERMA SENSIBIO AR 40ML||326.00||260.43||325.54||260.43                                                                                                                                                                                                                                                                                                                                                                                                                           
5||1||12714||3401575814486||CRA SENSIBIO DS 40ML||290.00||231.60||289.50||231.60                                                                                                                                                                                                                                                                                                                                                                                                                                    
4||3||12809||7502237102166||COMPLAN CHOCOLATE POLVO 400 GR||215.07||179.01||203.00||179.01                                                                                                                                                                                                                                                                                                                                                                                                                          
4||1||13019||7501033958465||LECHE SIMILAC GAIN IQ PLUS 2 PVO 900GRS||387.20||348.48||387.00||348.48                                                                                                                                                                                                                                                                                                                                                                                                                 
1||1||13059||7501033957536||DUSPATALIN SUSP C/100 ML||258.00||164.37||236.00||188.88                                                                                                                                                                                                                                                                                                                                                                                                                                
5||8||13071||93815700432||LANCETAS 100 PIEZAS||222.46||135||205.53||170.59                                                                                                                                                                                                                                                                                                                                                                                                                                          
5||1||13144||7506022300775||JGA JAYOR 5ML C/AGUJA  22 G X 32 MM||2.00||2.10||8.17||2.00                                                                                                                                                                                                                                                                                                                                                                                                                             
4||1||13309||8716200702249||LECHE FRISO HIPOALERGENICO PVO 400 GRS||248.75||229.80||211.00||194.92                                                                                                                                                                                                                                                                                                                                                                                                                  
5||1||13454||7503007427427||TLLAS HUM P/BEBE B-CLEAN 70||17.00||14.38||47.50||34.00                                                                                                                                                                                                                                                                                                                                                                                                                                 
5||10||13493||7501072629012||CEPILLO DENTAL ADUL||10.00||7||7.20||5.24                                                                                                                                                                                                                                                                                                                                                                                                                                              
5||1||13548||7501128105774||PREVO OASIS 3||21.13||10.56||17.24||14.00                                                                                                                                                                                                                                                                                                                                                                                                                                               
4||1||13596||7501033956171||LECHE SIMILAC GAIN IQ PLUS PVO 400GRS||186.00||167.31||185.90||167.31                                                                                                                                                                                                                                                                                                                                                                                                                   
1||1||13901||7501130711161||LECIKELP C 200||150.00||117.00||125.00||97.50                                                                                                                                                                                                                                                                                                                                                                                                                                           
5||1||13971||7503003949015||LIMA DE U¥AS C/10 BELLELIGNE||4.00||2.99||30.00||14.00                                                                                                                                                                                                                                                                                                                                                                                                                                 
4||2||13984||7501033958472||SIMILAC PLUS 3 IQ POLVO 400 G ||132.70||119.43||119.00||119.43                                                                                                                                                                                                                                                                                                                                                                                                                          
5||15||14233||838673900088||MAMILA DE SILICON 1 PZA||11.00||7||7.00||6.20                                                                                                                                                                                                                                                                                                                                                                                                                                           
1||2||14249||7501109764761||NAZTRIL SOL 30ML||60.80||45.60||19.80||7.00                                                                                                                                                                                                                                                                                                                                                                                                                                             
1||2||15549||7506195165980||VICK BOTIQUIN 5 PROD 25% AHORR||103.00||87.12||100.00||84.68                                                                                                                                                                                                                                                                                                                                                                                                                            
5||2||15573||7503012924102||ALCANFOR/MENTOL/EUCALIPTO UNG||51.00||16||36.51||18.77                                                                                                                                                                                                                                                                                                                                                                                                                                  
5||1||15916||768455109470||AQUACEL AG 10X10CM APO10||2255.09||1911.11||2148.00||1820.35                                                                                                                                                                                                                                                                                                                                                                                                                             
1||2||16029||7501108761693||CALTRATE 600 D T 60 M T30||187.00||148.50||186.79||148.50                                                                                                                                                                                                                                                                                                                                                                                                                               
5||1||16030||7503000504316||MULTIAPLICADORES PROTEC C/100||10.00||8.62||21.68||13.00                                                                                                                                                                                                                                                                                                                                                                                                                                
5||1||16146||7502004531441||CUBREBOCA SENCILLO BOLSA C/10||9.70||4.72||12.66||8.00                                                                                                                                                                                                                                                                                                                                                                                                                                  
1||5||16168||7501471889680||BENZONATATO 100 MG 20 PERLAS||120.00||25||86.00||19.11                                                                                                                                                                                                                                                                                                                                                                                                                                  
5||1||16176||7502004530017||VENDA ELAST SELECTA 1  5X5M||3.12||2.40||10.00||5.00                                                                                                                                                                                                                                                                                                                                                                                                                                    
1||1||16462||7501109904211||RISPERDAL CONSTA  25 MG FCO. AMP. LIB. PROL.||2150.00||1518.78||2149.90||1518.78                                                                                                                                                                                                                                                                                                                                                                                                        
2||1||16572||42185123||NIVEA D DES DRY STICK HBRE 43G||34.00||29.60||33.63||29.60                                                                                                                                                                                                                                                                                                                                                                                                                                   
5||1||16657||3337872413704||REDERMIC HYALU C CRA40ML MIXTA||619.83||486.56||525.86||412.80                                                                                                                                                                                                                                                                                                                                                                                                                          
5||7||16709||729513107746||MULTIAPLICADORES DE ALGODON C/100                 ||22.00||13||7.66||6.65                                                                                                                                                                                                                                                                                                                                                                                                                
5||1||16752||7502234762417||NAILEX DESENTERRADOR||81.34||65.08||77.00||61.38                                                                                                                                                                                                                                                                                                                                                                                                                                        
1||6||16767||7501188800428||LATOTRYD 500 MG CAJA 20 TABLETAS||172.84||140.83||140.00||50.00                                                                                                                                                                                                                                                                                                                                                                                                                         
5||1||17009||729513103939||GASA ABSORBENTE IDEAL 10X10CM C/10 PZAS||12.00||10.34||26.00||10.00                                                                                                                                                                                                                                                                                                                                                                                                                      
1||5||17095||7503003134930||VITAMINA A,C,D SOL 15 ML GTS||80.00||20||74.80||20.00                                                                                                                                                                                                                                                                                                                                                                                                                                   
5||8||17219||699073710901||FREESTILE LS MEDIDOR GLUCOSA EQ||755.69||378||730.96||599.39                                                                                                                                                                                                                                                                                                                                                                                                                             
5||1||17220||699073710925||FREESTYLE L S PBA TIRAS 50||392.20||319.02||418.54||340.00                                                                                                                                                                                                                                                                                                                                                                                                                               
5||7||17296||7506022311924||TERMOMETRO DIGITAL||90.00||49||65.00||42.33                                                                                                                                                                                                                                                                                                                                                                                                                                             
5||2||17408||7506272400461||GLICERINA PURA||13.01||6||11.00||6.50                                                                                                                                                                                                                                                                                                                                                                                                                                                   
5||1||17410||7506272400447||ACEITE DE ALMENDRAS DULCES 50 ML(ESTRELLA)484||17.00||13.50||20.00||12.00                                                                                                                                                                                                                                                                                                                                                                                                               
8||2||17425||714706906817||BRONCOLIN CARAMELOS MIXTOS CHAROLA 20 PAQS VTA PZA||8.50||8||283.32||196.74                                                                                                                                                                                                                                                                                                                                                                                                              
1||2||17727||7501291113859||DIABION C 30 DUO PCIO ESP||422.00||235.25||412.00||229.51                                                                                                                                                                                                                                                                                                                                                                                                                               
10||1||17750||7501251602270||ACTIVITI + VITAMINA C/30 SOBRES||299.00||60.00||300.00||149.00                                                                                                                                                                                                                                                                                                                                                                                                                         
1||5||17827||785120754841||KETOROLACO/TRAMADOL 10/25 MG 10 CAPS||150.00||75||126.00||75.00                                                                                                                                                                                                                                                                                                                                                                                                                          
1||5||17897||7501075717686||SENOSIDIOS A-B TAB C/20||39.00||27||33.00||14.00                                                                                                                                                                                                                                                                                                                                                                                                                                        
1||5||18168||7502009744358||LOSARTAN 100 MG 15 GRAGE                          ||120.00||126||140.00||126.00                                                                                                                                                                                                                                                                                                                                                                                                         
