105|d.cuenta|CINCO DE MAYO       |7501008497593|ALKA SELTZER BOOST TAB 10|2.00|2.00|000000021.78|43.5600                                                                                                                                                                                                                                                                                                                                                                                                            
105|d.cuenta|CINCO DE MAYO       |7501009070092|MESULID 100MG TAB 10|1.00|1.00|000000199.66|199.6600                                                                                                                                                                                                                                                                                                                                                                                                                
105|d.cuenta|CINCO DE MAYO       |7501022105207|GRISI NEUTRO GIGANTE JAB 150G|3.00|3.00|000000010.86|32.5800                                                                                                                                                                                                                                                                                                                                                                                                        
105|d.cuenta|CINCO DE MAYO       |7501034635020|ISODINE SOL 120ML|2.00|2.00|000000082.09|164.1800                                                                                                                                                                                                                                                                                                                                                                                                                   
105|d.cuenta|CINCO DE MAYO       |7501034645067|LONOL SPORT GEL 30G|1.00|1.00|000000062.85|62.8500                                                                                                                                                                                                                                                                                                                                                                                                                  
105|d.cuenta|CINCO DE MAYO       |7501041941848|TEMPRA 100MG GOT 30ML|1.00|1.00|000000064.23|64.2300                                                                                                                                                                                                                                                                                                                                                                                                                
105|d.cuenta|CINCO DE MAYO       |7501050614641|AFRIN INF CEREZA SPR 20ML|2.00|2.00|000000036.95|73.9000                                                                                                                                                                                                                                                                                                                                                                                                            
105|d.cuenta|CINCO DE MAYO       |7501050624008|MEXSANA TALCO BOT 80G|8.00|8.00|000000014.53|116.2400                                                                                                                                                                                                                                                                                                                                                                                                               
105|d.cuenta|CINCO DE MAYO       |7501050624572|CLORO-TRIMETON REPET 8MG GRA 20|2.00|2.00|000000047.83|95.6600                                                                                                                                                                                                                                                                                                                                                                                                      
105|d.cuenta|CINCO DE MAYO       |7501070600556|SYNCOL COM 24|3.00|3.00|000000065.28|195.8400                                                                                                                                                                                                                                                                                                                                                                                                                       
105|d.cuenta|CINCO DE MAYO       |7501070612320|TREDA SUS 75ML|1.00|1.00|000000102.90|102.9000                                                                                                                                                                                                                                                                                                                                                                                                                      
105|d.cuenta|CINCO DE MAYO       |7501070614461|AMOXIBRON 250MG (A) SUS 75ML|1.00|1.00|000000145.59|145.5900                                                                                                                                                                                                                                                                                                                                                                                                        
106|d.cuenta|TLALNEPANTLA        |650240004643|ASEPXIA ANTI-IMPERFEC JAB 100G|1.00|1.00|000000014.83|14.8300                                                                                                                                                                                                                                                                                                                                                                                                        
106|d.cuenta|TLALNEPANTLA        |650240011177|SHOT B GS CAP 30|3.00|3.00|000000076.91|230.7300                                                                                                                                                                                                                                                                                                                                                                                                                     
106|d.cuenta|TLALNEPANTLA        |650240029028|XYLOPROCT PLUS 60/5MG SUP 6|3.00|3.00|000000069.05|207.1500                                                                                                                                                                                                                                                                                                                                                                                                          
106|d.cuenta|TLALNEPANTLA        |4005808225941|NIVEA BABY SOFT&CARE TOA BOL 63|2.00|2.00|000000031.44|62.8800                                                                                                                                                                                                                                                                                                                                                                                                      
106|d.cuenta|TLALNEPANTLA        |7501001147600|VICK PASTILLAS NARANJA CAJ 20|2.00|2.00|000000012.80|25.6000                                                                                                                                                                                                                                                                                                                                                                                                        
106|d.cuenta|TLALNEPANTLA        |7501050624008|MEXSANA TALCO BOT 80G|1.00|1.00|000000014.53|14.5300                                                                                                                                                                                                                                                                                                                                                                                                                
106|d.cuenta|TLALNEPANTLA        |7501086453221|ORAL B ENJ GINGIVITIS BOT 350ML|2.00|2.00|000000127.23|254.4600                                                                                                                                                                                                                                                                                                                                                                                                     
107|d.cuenta|PORTALES            |650240011139|QG5 TAB 30|2.00|2.00|000000215.96|431.9200                                                                                                                                                                                                                                                                                                                                                                                                                           
107|d.cuenta|PORTALES            |650240011351|UNESIA UNGUENTO TUB 20G|3.00|3.00|000000060.40|181.2000                                                                                                                                                                                                                                                                                                                                                                                                              
107|d.cuenta|PORTALES            |650240017100|XL-3 VR 3/50/375MG TAB 24|12.00|12.00|000000047.10|565.2000                                                                                                                                                                                                                                                                                                                                                                                                          
107|d.cuenta|PORTALES            |3499320001342|NUTRACORT CRE 60G|1.00|1.00|000000243.28|243.2800                                                                                                                                                                                                                                                                                                                                                                                                                   
107|d.cuenta|PORTALES            |7501037908084|BUSCAPINA GRA 12|1.00|1.00|000000059.90|59.9000                                                                                                                                                                                                                                                                                                                                                                                                                     
107|d.cuenta|PORTALES            |7501050619943|AFRINEX EFX TAB 12|1.00|1.00|000000039.74|39.7400                                                                                                                                                                                                                                                                                                                                                                                                                   
107|d.cuenta|PORTALES            |7501050630023|LOTRIMIN AF AER 100G|1.00|1.00|000000057.59|57.5900                                                                                                                                                                                                                                                                                                                                                                                                                 
107|d.cuenta|PORTALES            |7501065053138|EMULSION DE SCOTT CEREZA EMU 200ML|2.00|2.00|000000051.37|102.7400                                                                                                                                                                                                                                                                                                                                                                                                  
107|d.cuenta|PORTALES            |7501070612320|TREDA SUS 75ML|1.00|1.00|000000102.90|102.9000                                                                                                                                                                                                                                                                                                                                                                                                                      
107|d.cuenta|PORTALES            |7501086310401|DALVEAR INF JAR 200ML|1.00|1.00|000000138.75|138.7500                                                                                                                                                                                                                                                                                                                                                                                                               
108|d.cuenta|SAN COSME           |75001872|PALMOLIVE BRILLANTINA LIQ 52ML|2.00|2.00|000000009.59|19.1800                                                                                                                                                                                                                                                                                                                                                                                                            
108|d.cuenta|SAN COSME           |650240006647|BENGUE ULTRA GEL TUB 35G|3.00|3.00|000000056.09|168.2700                                                                                                                                                                                                                                                                                                                                                                                                             
108|d.cuenta|SAN COSME           |650240017100|XL-3 VR 3/50/375MG TAB 24|12.00|12.00|000000047.10|565.2000                                                                                                                                                                                                                                                                                                                                                                                                          
108|d.cuenta|SAN COSME           |736085132069|NAZIL OFT GOT 15ML|14.00|14.00|000000038.93|545.0200                                                                                                                                                                                                                                                                                                                                                                                                                 
108|d.cuenta|SAN COSME           |7501008493007|VAGITROL V OVU 10|1.00|1.00|000000179.23|179.2300                                                                                                                                                                                                                                                                                                                                                                                                                   
108|d.cuenta|SAN COSME           |7501050625395|DESENFRIOL D TAB 12|14.00|14.00|000000019.72|276.0800                                                                                                                                                                                                                                                                                                                                                                                                               
108|d.cuenta|SAN COSME           |7501050630023|LOTRIMIN AF AER 100G|2.00|2.00|000000057.59|115.1800                                                                                                                                                                                                                                                                                                                                                                                                                
108|d.cuenta|SAN COSME           |7501070600730|SYNCOL MAX COM 12|1.00|1.00|000000061.44|61.4400                                                                                                                                                                                                                                                                                                                                                                                                                    
108|d.cuenta|SAN COSME           |7501070903817|LIBERTRIM 200 MG COM 48|1.00|1.00|000000330.91|330.9100                                                                                                                                                                                                                                                                                                                                                                                                             
108|d.cuenta|SAN COSME           |7501070981518|ESTECLIN 300MG CAP 20|1.00|1.00|000000247.56|247.5600                                                                                                                                                                                                                                                                                                                                                                                                               
108|d.cuenta|SAN COSME           |7501086472048|PRO DDUTY MED COPETE CEP 1|4.00|4.00|000000017.38|69.5200                                                                                                                                                                                                                                                                                                                                                                                                           
109|d.cuenta|TACUBA              |310158077046|SENSODYNE ORIGINAL  113G|2.00|2.00|000000049.65|99.3000                                                                                                                                                                                                                                                                                                                                                                                                              
109|d.cuenta|TACUBA              |650240001635|X RAY CAP 40|1.00|1.00|000000258.39|258.3900                                                                                                                                                                                                                                                                                                                                                                                                                         
109|d.cuenta|TACUBA              |650240007408|SILKA-MEDIC GEL TBO 15G|3.00|3.00|000000042.69|128.0700                                                                                                                                                                                                                                                                                                                                                                                                              
109|d.cuenta|TACUBA              |650240007651|BIOELECTRO TAB 24|2.00|2.00|000000046.49|92.9800                                                                                                                                                                                                                                                                                                                                                                                                                     
109|d.cuenta|TACUBA              |650240027789|LAKESIA LACA 80MG FRA 3ML|1.00|1.00|000000051.77|51.7700                                                                                                                                                                                                                                                                                                                                                                                                             
109|d.cuenta|TACUBA              |7501022105276|GRISI NEUTRO JAB 200G|2.00|2.00|000000012.78|25.5600                                                                                                                                                                                                                                                                                                                                                                                                                
109|d.cuenta|TACUBA              |7501033956775|PEDIALYTE SR60 UVA SOL 500ML|1.00|1.00|000000023.17|23.1700                                                                                                                                                                                                                                                                                                                                                                                                         
109|d.cuenta|TACUBA              |7501037908619|BUSCAPINA 10MG GRA 24|1.00|1.00|000000120.09|120.0900                                                                                                                                                                                                                                                                                                                                                                                                               
109|d.cuenta|TACUBA              |7501041941848|TEMPRA 100MG GOT 30ML|1.00|1.00|000000064.23|64.2300                                                                                                                                                                                                                                                                                                                                                                                                                
109|d.cuenta|TACUBA              |7501043112208|CUTIVATE CRE 30G|1.00|1.00|000000374.05|374.0500                                                                                                                                                                                                                                                                                                                                                                                                                    
109|d.cuenta|TACUBA              |7501050624015|MEXSANA TALCO BOT 160G|4.00|4.00|000000025.99|103.9600                                                                                                                                                                                                                                                                                                                                                                                                              
109|d.cuenta|TACUBA              |7501050630023|LOTRIMIN AF AER 100G|2.00|2.00|000000057.59|115.1800                                                                                                                                                                                                                                                                                                                                                                                                                
109|d.cuenta|TACUBA              |7501065041012|ASTRINGOSOL PROTEC ANTICARIE BOT 220ML|2.00|2.00|000000022.43|44.8600                                                                                                                                                                                                                                                                                                                                                                                               
109|d.cuenta|TACUBA              |7501080950146|TROJAN TEXT C/ESP PRE 3|3.00|3.00|000000034.12|102.3600                                                                                                                                                                                                                                                                                                                                                                                                             
112|d.cuenta|NAUCALPAN           |650240007651|BIOELECTRO TAB 24|5.00|5.00|000000046.49|232.4500                                                                                                                                                                                                                                                                                                                                                                                                                    
112|d.cuenta|NAUCALPAN           |650240011139|QG5 TAB 30|1.00|1.00|000000215.96|215.9600                                                                                                                                                                                                                                                                                                                                                                                                                           
112|d.cuenta|NAUCALPAN           |714706901607|BRONCOLIN LIMON CARAMELO  40G|4.00|4.00|000000016.58|66.3200                                                                                                                                                                                                                                                                                                                                                                                                         
112|d.cuenta|NAUCALPAN           |7501033956690|PEDIALYTE SR45 FRESA BOT 500ML|1.00|1.00|000000023.17|23.1700                                                                                                                                                                                                                                                                                                                                                                                                       
112|d.cuenta|NAUCALPAN           |7501035908253|MENNEN ACEITE REG BOT 200ML|2.00|2.00|000000028.01|56.0200                                                                                                                                                                                                                                                                                                                                                                                                          
112|d.cuenta|NAUCALPAN           |7501035909007|STEFANO STICK DES 60G|5.00|5.00|000000027.20|136.0000                                                                                                                                                                                                                                                                                                                                                                                                               
112|d.cuenta|NAUCALPAN           |7501035911031|COLGATE MFP II TUB 100ML|5.00|5.00|000000019.03|95.1500                                                                                                                                                                                                                                                                                                                                                                                                             
